place_id,text,captions,labels,easting,northing
tp00092,Towing Path,"[""Towing Path""]",1,327903.2,322553.7
tp00093,Towing Path,"[""Towing Path""]",1,328368.0,338509.0
tp00094,Towing Path,"[""Towing Path""]",1,328865.5,323202.8
tp00095,Towing Path,"[""Towing Path""]",3,328947.5,125861.6
tp00096,Towing Path,"[""Towing Path""]",1,329097.0,188734.2
tp00097,Towing Path,"[""Towing Path""]",1,329140.1,197977.0
tp00098,Towing Path,"[""Towing Path""]",1,329271.1,192704.4
tp00099,Towing Path,"[""Towing Path""]",1,329486.3,211494.5
tp00100,Towing Path,"[""Towing Path""]",2,329745.9,336391.1
tp00101,Towing Path,"[""Towing Path""]",2,329822.3,136497.7
tp00102,Towing Path,"[""Towing Path""]",1,329957.2,190725.1
tp00103,Towing Path,"[""Towing Path""]",1,330136.6,127724.3
tp00104,Towing Path,"[""Towing Path""]",1,330246.6,202423.2
tp00105,Towing Path,"[""Towing Path""]",1,330477.7,130421.4
tp00106,Towing Path,"[""Towing Path""]",1,330498.5,477996.0
tp00107,Towing Path,"[""Towing Path""]",1,330499.8,208754.8
tp00108,Towing Path,"[""Towing Path""]",2,330828.0,203992.6
tp00109,Towing Path,"[""Towing Path""]",1,331037.5,324942.4
tp00110,Towing Path,"[""Towing Path""]",1,331320.4,206547.5
tp00111,Towing Path,"[""Towing Path""]",2,331609.4,126857.0
tp00112,Towing Path,"[""Towing Path""]",1,331737.2,204570.8
tp00113,Towing Path,"[""Towing Path""]",1,331988.3,133783.5
tp00114,Towing Path,"[""Towing Path""]",1,333149.8,397862.8
tp00115,Towing Path,"[""Towing Path""]",1,333269.5,333430.3
tp00116,Towing Path,"[""Towing Path""]",1,333585.3,399047.4
tp00117,Towing Path,"[""Towing Path""]",1,333617.1,326426.2
tp00118,Towing Path,"[""Towing Path""]",1,334188.8,132296.4
tp00119,Towing Path,"[""Towing Path""]",1,334240.8,396619.5
tp00120,Towing Path,"[""Towing Path""]",1,334616.2,399240.4
tp00121,Towing Path,"[""Towing Path""]",1,334846.5,131351.8
tp00122,Towing Path,"[""Towing Path""]",1,335129.3,129516.3
tp00123,Towing Path,"[""Towing Path""]",2,335202.2,328730.7
tp00124,Towing Path,"[""Towing Path""]",1,336489.2,330147.5
tp00125,Towing Path,"[""Towing Path""]",1,336557.1,404259.6
tp00126,Towing Path,"[""Towing Path""]",1,336916.8,406375.3
tp00127,Towing Path,"[""Towing Path""]",1,337140.3,398974.6
tp00128,Towing Path,"[""Towing Path""]",1,337206.0,331822.3
tp00129,Towing Path,"[""Towing Path""]",1,337234.6,402846.1
tp00130,Towing Path,"[""Towing Path""]",1,337451.2,129259.6
tp00131,Towing Path,"[""Towing Path""]",1,337543.9,410071.3
tp00132,Towing Path,"[""Towing Path""]",1,337967.0,128126.8
tp00133,Towing Path,"[""Towing Path""]",1,338565.7,400052.5
tp00134,Towing Path,"[""Towing Path""]",1,338617.8,333183.3
tp00135,Towing Path,"[""Towing Path""]",1,338639.6,398181.9
tp00136,Towing Path,"[""Towing Path""]",1,338757.6,330703.5
tp00137,Towing Path,"[""Towing Path""]",1,339465.4,369205.5
tp00138,Towing Path,"[""Towing Path""]",1,339546.3,370781.1
tp00139,Towing Path,"[""Towing Path""]",2,339558.4,368175.5
tp00140,Towing Path,"[""Towing Path""]",1,339770.9,328505.7
tp00141,Towing Path,"[""Towing Path""]",1,340103.2,127743.4
tp00142,Towing Path,"[""Towing Path""]",1,340132.2,412001.1
tp00143,Towing Path,"[""Towing Path""]",1,340450.9,334202.5
tp00144,Towing Path,"[""Towing Path""]",1,341326.1,375790.2
tp00145,Towing Path,"[""Towing Path""]",1,341479.3,366620.8
tp00146,Towing Path,"[""Towing Path""]",1,341648.1,326943.3
tp00147,Towing Path,"[""Towing Path""]",1,341761.0,371716.6
tp00148,Towing Path,"[""Towing Path""]",2,341925.8,123759.2
tp00149,Towing Path,"[""Towing Path""]",1,341973.0,325777.7
tp00150,Towing Path,"[""Towing Path""]",1,341982.7,126587.8
tp00151,Towing Path,"[""Towing Path""]",1,342350.0,412591.0
tp00152,Towing Path,"[""Towing Path""]",1,343547.9,333506.7
tp00153,Towing Path,"[""Towing Path""]",1,345063.6,364734.1
tp00154,Towing Path,"[""Towing Path""]",2,345379.8,411642.0
tp00155,Towing Path,"[""Towing Path""]",1,345577.7,455631.4
tp00156,Towing Path,"[""Towing Path""]",1,345774.0,417673.9
tp00157,Towing Path,"[""Towing Path""]",2,345813.4,420588.9
tp00158,Towing Path,"[""Towing Path""]",1,345869.1,418851.0
tp00159,Towing Path,"[""Towing Path""]",1,346007.7,414561.3
tp00160,Towing Path,"[""Towing Path""]",1,346194.2,416590.2
tp00161,Towing Path,"[""Towing Path""]",1,346598.7,363048.6
tp00162,Towing Path,"[""Towing Path""]",1,346656.8,335603.4
tp00163,towing path,"[""towing path""]",1,347115.1,463954.2
tp00164,Towing Path,"[""Towing Path""]",1,347121.4,458733.4
tp00165,Towing Path,"[""Towing Path""]",1,347157.0,456921.7
tp00166,Towing Path,"[""Towing Path""]",1,347239.1,410967.2
tp00167,Towing Path,"[""Towing Path""]",1,347632.6,455824.4
tp00168,Towing Path,"[""Towing Path""]",1,347729.8,451460.0
tp00169,Towing Path,"[""Towing Path""]",1,347750.7,431706.3
tp00170,Towing Path,"[""Towing Path""]",1,347795.6,445787.3
tp00171,Towing Path,"[""Towing Path""]",2,347809.9,454259.5
tp00172,towing path,"[""towing path""]",1,348169.5,467558.6
tp00173,Towing Path,"[""Towing Path""]",1,348242.2,447657.0
tp00174,Towing Path,"[""Towing Path""]",1,348312.8,462299.7
tp00175,Towing Path,"[""Towing Path""]",1,348744.9,360934.3
tp00176,Towing Path,"[""Towing Path""]",5,349365.8,334461.0
tp00177,Towing Path,"[""Towing Path""]",1,349741.7,380816.1
tp00178,Towing Path,"[""Towing Path""]",1,349818.9,382307.4
tp00179,Towing Path,"[""Towing Path""]",1,349871.1,410166.6
tp00180,Towing Path,"[""Towing Path""]",1,349900.9,444640.2
tp00181,Towing Path,"[""Towing Path""]",1,349990.9,435947.5
tp00182,Towing Path,"[""Towing Path""]",1,350173.3,470535.9
tp00183,Towing Path,"[""Towing Path""]",1,350381.9,360304.1
tp00184,Towing Path,"[""Towing Path""]",1,350494.9,438432.2
tp00185,Towing Path,"[""Towing Path""]",1,350671.0,441990.4
tp00186,Towing Path,"[""Towing Path""]",2,350749.9,440519.6
tp00187,Towing Path,"[""Towing Path""]",1,350753.4,485915.6
tp00188,Towing Path,"[""Towing Path""]",2,351103.0,336624.2
tp00189,Towing Path,"[""Towing Path""]",1,351380.0,431358.1
tp00190,Towing Path,"[""Towing Path""]",3,351427.3,332349.5
tp00191,Towing Path,"[""Towing Path""]",1,351427.8,487831.0
tp00192,Towing Path,"[""Towing Path""]",1,351438.3,338402.2
tp00193,Towing Path,"[""Towing Path""]",1,351504.2,394959.9
tp00194,Towing Path,"[""Towing Path""]",1,351541.6,489736.3
tp00195,Towing Path,"[""Towing Path""]",1,351782.2,314272.6
tp00196,Towing Path,"[""Towing Path""]",1,351795.2,340052.7
tp00197,Towing Path,"[""Towing Path""]",1,351901.0,474689.3
tp00198,Towing Path,"[""Towing Path""]",1,351925.1,409450.3
tp00199,Towing Path,"[""Towing Path""]",1,351925.7,492395.6
tp00200,Towing Path,"[""Towing Path""]",1,352162.6,379760.7
tp00201,Towing Path,"[""Towing Path""]",1,352231.5,342468.2
tp00202,Towing Path,"[""Towing Path""]",1,352297.6,471449.3
tp00203,Towing Path,"[""Towing Path""]",1,352305.7,477375.7
tp00204,towing path,"[""towing path""]",1,352321.1,430525.0
tp00205,Towing Path,"[""Towing Path""]",2,352389.2,484950.0
tp00206,Towing Path,"[""Towing Path""]",1,352479.8,472804.2
tp00207,Towing Path,"[""Towing Path""]",1,352587.3,479149.0
tp00208,Towing Path,"[""Towing Path""]",1,352682.4,360230.7
tp00209,Towing Path,"[""Towing Path""]",1,353035.2,408070.2
tp00210,Towing Path,"[""Towing Path""]",1,353052.2,204089.6
tp00211,Towing Path,"[""Towing Path""]",1,353112.3,202435.5
tp00212,Towing Path,"[""Towing Path""]",1,353185.5,385184.6
tp00213,Towing Path,"[""Towing Path""]",2,353514.4,382929.8
tp00214,Towing Path,"[""Towing Path""]",1,353621.7,481227.2
tp00215,Towing Path,"[""Towing Path""]",1,353628.2,345499.4
tp00216,Towing Path,"[""Towing Path""]",1,353676.0,483003.3
tp00217,Towing Path,"[""Towing Path""]",1,353923.7,396009.0
tp00218,Towing Path,"[""Towing Path""]",2,354035.9,311241.7
tp00219,Towing Path,"[""Towing Path""]",1,354449.6,377756.6
tp00220,Towing Path,"[""Towing Path""]",1,354833.6,385791.1
tp00221,Towing Path,"[""Towing Path""]",1,355174.5,346394.0
tp00222,Towing Path,"[""Towing Path""]",1,355257.0,311356.5
tp00223,Towing Path,"[""Towing Path""]",1,355273.5,359904.9
tp00224,Towing Path,"[""Towing Path""]",1,355520.5,382901.2
tp00225,Towing Path,"[""Towing Path""]",1,355769.1,376458.3
tp00226,Towing Path,"[""Towing Path""]",1,356214.1,381506.3
tp00227,Towing Path,"[""Towing Path""]",1,357031.6,387095.0
tp00228,Towing Path,"[""Towing Path""]",1,357151.3,405599.4
tp00229,Towing Path,"[""Towing Path""]",1,357215.7,382661.9
tp00230,Towing Path,"[""Towing Path""]",1,357612.3,347245.0
tp00231,Towing Path,"[""Towing Path""]",1,357652.3,376332.7
tp00232,Towing Path,"[""Towing Path""]",1,358077.2,313490.6
tp00233,Towing Path,"[""Towing Path""]",1,358145.5,358823.3
tp00234,Towing Path,"[""Towing Path""]",1,358198.4,393773.4
tp00235,Towing Path,"[""Towing Path""]",1,358269.3,378162.4
tp00236,Towing Path,"[""Towing Path""]",1,358384.7,384714.3
tp00237,Towing Path,"[""Towing Path""]",2,358444.3,424158.8
tp00238,Towing Path,"[""Towing Path""]",2,358561.7,402686.5
tp00239,Towing Path,"[""Towing Path""]",1,358841.8,408900.5
tp00240,Towing Path,"[""Towing Path""]",1,358927.0,410772.7
tp00241,Towing Path,"[""Towing Path""]",2,359065.3,386332.8
tp00242,Towing Path,"[""Towing Path""]",1,359070.3,419532.6
tp00243,Towing Path,"[""Towing Path""]",1,359155.5,377275.7
tp00244,Towing Path,"[""Towing Path""]",1,359348.2,389717.2
tp00245,Towing Path,"[""Towing Path""]",1,359443.7,358494.0
tp00246,Towing Path,"[""Towing Path""]",1,359484.6,348038.6
tp00247,Towing Path,"[""Towing Path""]",1,359529.7,411974.6
tp00248,Towing Path,"[""Towing Path""]",1,359533.7,391645.3
tp00249,Towing Path,"[""Towing Path""]",1,359612.2,416770.4
tp00250,Towing Path,"[""Towing Path""]",1,359760.6,405601.2
tp00251,Towing Path,"[""Towing Path""]",1,359952.2,407398.7
tp00252,Towing Path,"[""Towing Path""]",1,360168.9,422180.0
tp00253,Towing Path,"[""Towing Path""]",2,360550.4,375575.5
tp00254,Towing Path,"[""Towing Path""]",1,360639.5,385274.9
tp00255,Towing Path,"[""Towing Path""]",1,360751.1,314501.1
tp00256,Towing Path,"[""Towing Path""]",1,360771.1,349433.3
tp00257,towing path,"[""towing path""]",1,361185.3,423346.3
tp00258,Towing Path,"[""Towing Path""]",1,361582.4,400055.3
tp00259,Towing Path,"[""Towing Path""]",1,361608.4,386943.5
tp00260,Towing Path,"[""Towing Path""]",1,361740.4,353161.5
tp00261,Towing Path,"[""Towing Path""]",2,361938.9,356877.3
tp00262,Towing Path,"[""Towing Path""]",1,361941.9,354988.1
tp00263,Towing Path,"[""Towing Path""]",1,362007.5,388017.5
tp00264,Towing Path,"[""Towing Path""]",1,362287.3,375174.5
tp00265,Towing Path,"[""Towing Path""]",1,362531.3,315522.9
tp00266,towing path,"[""towing path""]",1,362563.5,425103.3
tp00267,Towing Path,"[""Towing Path""]",1,363294.0,353655.6
tp00268,Towing Path,"[""Towing Path""]",2,363486.8,374382.8
tp00269,Towing Path,"[""Towing Path""]",1,363542.2,357726.0
